Column1,time,topicName,query,hotPos,popular,id,active_time_hr,climbing_time,top_hotPos,max_span_up_hotPos,max_span_down_hotPos,hotPos_flucation_avg_span,max_span_up_popular,max_span_down_popular,popular_avg,is_business_day
8897,2021-11-12 06:00:00,#CriticalRoleSpoilers,#CriticalRoleSpoilers,5,11300,M_158,503.0,0.0,4,4.0,6.0,1.65,4449.0,55600.0,22601.05,0
8898,2021-11-12 07:00:00,#CriticalRoleSpoilers,#CriticalRoleSpoilers,6,12100,M_158,504.0,0.0,4,4.0,6.0,1.619047619047619,4449.0,55600.0,22101.0,0
8899,2021-11-05 07:00:00,#CriticalRoleSpoilers,#CriticalRoleSpoilers,7,13400,M_158,336.0,0.0,4,4.0,6.0,1.9285714285714286,4449.0,55600.0,28184.0,0
8900,2021-11-12 09:00:00,#CriticalRoleSpoilers,#CriticalRoleSpoilers,7,12800,M_158,506.0,0.0,4,4.0,6.0,1.5217391304347827,4449.0,55600.0,21279.17391304348,0
8901,2021-12-17 05:00:00,#CriticalRoleSpoilers,#CriticalRoleSpoilers,5,6904,M_158,1342.0,0.0,4,4.0,7.0,1.7906976744186047,4449.0,55600.0,15076.767441860466,0
8902,2021-12-17 04:00:00,#CriticalRoleSpoilers,#CriticalRoleSpoilers,7,5477,M_158,1341.0,0.0,4,4.0,7.0,1.7857142857142858,4449.0,55600.0,15271.357142857143,0
8903,2021-12-17 03:00:00,#CriticalRoleSpoilers,#CriticalRoleSpoilers,8,3374,M_158,1340.0,0.0,4,4.0,7.0,1.8048780487804879,4449.0,55600.0,15510.243902439024,0
8904,2021-11-12 08:00:00,#CriticalRoleSpoilers,#CriticalRoleSpoilers,6,12500,M_158,505.0,0.0,4,4.0,6.0,1.5454545454545454,4449.0,55600.0,21664.590909090908,0
8905,2021-12-10 08:00:00,#CriticalRoleSpoilers,#CriticalRoleSpoilers,10,10900,M_158,1177.0,0.0,4,4.0,7.0,1.7435897435897436,4449.0,55600.0,15931.948717948719,0
8906,2021-12-10 07:00:00,#CriticalRoleSpoilers,#CriticalRoleSpoilers,11,10400,M_158,1176.0,0.0,4,4.0,7.0,1.763157894736842,4449.0,55600.0,16064.368421052632,0
8907,2021-12-10 06:00:00,#CriticalRoleSpoilers,#CriticalRoleSpoilers,7,8910,M_158,1175.0,0.0,4,4.0,7.0,1.7027027027027026,4449.0,55600.0,16217.45945945946,0
8908,2021-12-10 05:00:00,#CriticalRoleSpoilers,#CriticalRoleSpoilers,14,5818,M_158,1174.0,0.0,4,4.0,6.0,1.5555555555555556,4449.0,55600.0,16420.444444444445,0
8909,2021-12-03 08:00:00,#CriticalRoleSpoilers,#CriticalRoleSpoilers,12,12200,M_158,1009.0,0.0,4,4.0,6.0,1.542857142857143,4449.0,55600.0,16723.371428571427,0
8910,2021-12-03 07:00:00,#CriticalRoleSpoilers,#CriticalRoleSpoilers,10,11800,M_158,1008.0,0.0,4,4.0,6.0,1.5294117647058822,4449.0,55600.0,16856.41176470588,0
8911,2021-12-10 09:00:00,#CriticalRoleSpoilers,#CriticalRoleSpoilers,12,11200,M_158,1178.0,0.0,4,4.0,7.0,1.75,4449.0,55600.0,15813.65,0
8912,2021-12-03 05:00:00,#CriticalRoleSpoilers,#CriticalRoleSpoilers,9,8587,M_158,1006.0,0.0,4,4.0,6.0,1.59375,4449.0,55600.0,17206.8125,0
8913,2021-12-03 04:00:00,#CriticalRoleSpoilers,#CriticalRoleSpoilers,11,6863,M_158,1005.0,0.0,4,4.0,6.0,1.5806451612903225,4449.0,55600.0,17484.870967741936,0
8914,2021-12-03 03:00:00,#CriticalRoleSpoilers,#CriticalRoleSpoilers,10,2544,M_158,1004.0,0.0,4,4.0,6.0,1.6,4449.0,55600.0,17838.933333333334,0
8915,2021-11-19 04:00:00,#CriticalRoleSpoilers,#CriticalRoleSpoilers,9,4302,M_158,669.0,0.0,4,4.0,6.0,1.5416666666666667,4449.0,55600.0,20571.791666666668,0
8916,2021-11-19 09:00:00,#CriticalRoleSpoilers,#CriticalRoleSpoilers,8,8862,M_158,674.0,0.0,4,4.0,6.0,1.5862068965517242,4449.0,55600.0,18366.344827586207,0
8917,2021-11-19 08:00:00,#CriticalRoleSpoilers,#CriticalRoleSpoilers,7,8643,M_158,673.0,0.0,4,4.0,6.0,1.6071428571428572,4449.0,55600.0,18705.785714285714,0
8918,2021-11-19 07:00:00,#CriticalRoleSpoilers,#CriticalRoleSpoilers,6,8386,M_158,672.0,0.0,4,4.0,6.0,1.6296296296296295,4449.0,55600.0,19078.48148148148,0
8919,2021-11-19 06:00:00,#CriticalRoleSpoilers,#CriticalRoleSpoilers,6,7437,M_158,671.0,0.0,4,4.0,6.0,1.6923076923076923,4449.0,55600.0,19489.73076923077,0
8920,2021-11-19 05:00:00,#CriticalRoleSpoilers,#CriticalRoleSpoilers,11,5573,M_158,670.0,0.0,4,4.0,6.0,1.56,4449.0,55600.0,19971.84,0
8921,2021-12-03 06:00:00,#CriticalRoleSpoilers,#CriticalRoleSpoilers,10,10700,M_158,1007.0,0.0,4,4.0,6.0,1.5757575757575757,4449.0,55600.0,17009.636363636364,0
8922,2022-02-01 02:00:00,Drummond,Drummond,9,3736,M_159,2426.0,0.0,3,8.0,14.0,3.8,1567.0,2379.0,2958.35,1
8923,2022-02-01 03:00:00,Drummond,Drummond,15,4163,M_159,2427.0,0.0,3,8.0,14.0,3.9047619047619047,1567.0,2379.0,3015.714285714286,1
8924,2022-02-01 04:00:00,Drummond,Drummond,17,4369,M_159,2428.0,0.0,3,8.0,14.0,3.8181818181818183,1567.0,2379.0,3077.2272727272725,1
8925,2022-02-01 05:00:00,Drummond,Drummond,20,4502,M_159,2429.0,0.0,3,8.0,14.0,3.782608695652174,1567.0,2379.0,3139.1739130434785,1
8926,2022-02-10 23:00:00,Drummond,Drummond,16,86700,M_159,2663.0,0.0,3,8.0,14.0,3.7916666666666665,82198.0,2379.0,6620.875,0
8927,2022-02-27 03:00:00,Drummond,Drummond,11,3376,M_159,3051.0,0.0,3,8.0,14.0,3.84,82198.0,83324.0,6491.08,1
8928,2022-02-27 08:00:00,Drummond,Drummond,13,7360,M_159,3056.0,0.0,3,8.0,14.0,3.7333333333333334,82198.0,83324.0,6559.266666666666,1
8929,2022-02-27 05:00:00,Drummond,Drummond,6,6750,M_159,3053.0,0.0,3,8.0,14.0,3.888888888888889,82198.0,83324.0,6489.592592592592,1
8930,2022-02-27 06:00:00,Drummond,Drummond,10,6987,M_159,3054.0,0.0,3,8.0,14.0,3.892857142857143,82198.0,83324.0,6507.357142857143,1
8931,2022-02-27 07:00:00,Drummond,Drummond,12,7212,M_159,3055.0,0.0,3,8.0,14.0,3.8275862068965516,82198.0,83324.0,6531.6551724137935,1
8932,2022-02-27 09:00:00,Drummond,Drummond,15,7519,M_159,3057.0,0.0,3,8.0,14.0,3.6774193548387095,82198.0,83324.0,6590.225806451613,1
8933,2022-02-27 11:00:00,Drummond,Drummond,20,7785,M_159,3059.0,0.0,3,8.0,14.0,3.71875,82198.0,83324.0,6627.5625,1
8934,2022-02-27 12:00:00,Drummond,Drummond,19,7902,M_159,3060.0,0.0,3,8.0,14.0,3.6363636363636362,82198.0,83324.0,6666.181818181818,1
8935,2022-02-01 01:00:00,Drummond,Drummond,18,2169,M_159,2425.0,0.0,3,8.0,14.0,3.526315789473684,1312.0,2379.0,2917.4210526315787,1
8936,2022-02-27 04:00:00,Drummond,Drummond,4,6192,M_159,3052.0,0.0,3,8.0,14.0,3.9615384615384617,82198.0,83324.0,6479.576923076923,1
8937,2022-01-13 02:00:00,Drummond,Drummond,16,1850,M_159,1970.0,0.0,3,8.0,14.0,3.611111111111111,1312.0,2379.0,2959.0,0
8938,2021-11-25 09:00:00,Drummond,Drummond,10,4031,M_159,801.0,0.0,3,8.0,14.0,3.7857142857142856,1312.0,2011.0,3145.0714285714284,0
8939,2021-12-09 01:00:00,Drummond,Drummond,19,1770,M_159,1129.0,0.0,3,8.0,14.0,3.875,1312.0,2379.0,3121.875,0
8940,2022-01-06 02:00:00,Drummond,Drummond,17,1462,M_159,1802.0,0.0,3,8.0,14.0,3.764705882352941,1312.0,2379.0,3024.235294117647,0
8941,2021-10-23 00:00:00,Drummond,Drummond,3,2720,M_159,0.0,0.0,3,0.0,-0.0,0.0,0.0,-0.0,2720.0,1
8942,2021-10-23 01:00:00,Drummond,Drummond,11,3580,M_159,1.0,0.0,3,8.0,-0.0,4.0,860.0,-0.0,3150.0,1
8943,2021-11-09 02:00:00,Drummond,Drummond,9,4176,M_159,410.0,0.0,3,8.0,2.0,3.3333333333333335,860.0,-0.0,3492.0,0
8944,2021-11-23 05:00:00,Drummond,Drummond,8,2103,M_159,749.0,0.0,3,8.0,7.0,4.6,860.0,2011.0,3338.6,0
8945,2021-11-23 06:00:00,Drummond,Drummond,10,2252,M_159,750.0,0.0,3,8.0,7.0,4.166666666666667,860.0,2011.0,3157.5,0
8946,2021-11-23 07:00:00,Drummond,Drummond,11,2298,M_159,751.0,0.0,3,8.0,7.0,3.7142857142857144,860.0,2011.0,3034.714285714286,0
8947,2021-11-12 02:00:00,Drummond,Drummond,15,4114,M_159,482.0,0.0,3,8.0,2.0,4.0,860.0,62.0,3647.5,0
8948,2021-11-23 09:00:00,Drummond,Drummond,15,2382,M_159,753.0,0.0,3,8.0,7.0,3.3333333333333335,860.0,2011.0,2885.1111111111113,0
8949,2021-11-23 10:00:00,Drummond,Drummond,17,2419,M_159,754.0,0.0,3,8.0,7.0,3.2,860.0,2011.0,2838.5,0
8950,2021-11-25 05:00:00,Drummond,Drummond,3,3731,M_159,797.0,0.0,3,8.0,14.0,4.181818181818182,1312.0,2011.0,2919.6363636363635,0
8951,2021-11-25 06:00:00,Drummond,Drummond,6,3928,M_159,798.0,0.0,3,8.0,14.0,4.083333333333333,1312.0,2011.0,3003.6666666666665,0
8952,2021-11-25 07:00:00,Drummond,Drummond,6,3956,M_159,799.0,0.0,3,8.0,14.0,3.769230769230769,1312.0,2011.0,3076.923076923077,0
8953,2021-11-25 11:00:00,Drummond,Drummond,18,4149,M_159,803.0,0.0,3,8.0,14.0,4.066666666666666,1312.0,2011.0,3212.0,0
8954,2021-11-23 08:00:00,Drummond,Drummond,13,2341,M_159,752.0,0.0,3,8.0,7.0,3.5,860.0,2011.0,2948.0,0
8955,2022-02-10 06:00:00,Vogel,Vogel,13,15600,M_160,2643.0,2139.0,2,10.0,16.0,4.277777777777778,9100.0,22737.0,11481.685185185184,0
8956,2022-02-10 12:00:00,Vogel,Vogel,16,16900,M_160,2649.0,2139.0,2,10.0,16.0,4.133333333333334,9100.0,22737.0,11976.85,0
8957,2022-02-10 11:00:00,Vogel,Vogel,19,16900,M_160,2648.0,2139.0,2,10.0,16.0,4.1525423728813555,9100.0,22737.0,11893.406779661016,0
8958,2022-02-10 10:00:00,Vogel,Vogel,14,16500,M_160,2647.0,2139.0,2,10.0,16.0,4.137931034482759,9100.0,22737.0,11807.086206896553,0
8959,2022-02-10 09:00:00,Vogel,Vogel,12,16300,M_160,2646.0,2139.0,2,10.0,16.0,4.175438596491228,9100.0,22737.0,11724.754385964912,0
8960,2022-02-10 08:00:00,Vogel,Vogel,9,16100,M_160,2645.0,2139.0,2,10.0,16.0,4.196428571428571,9100.0,22737.0,11643.05357142857,0
8961,2022-02-10 07:00:00,Vogel,Vogel,12,15900,M_160,2644.0,2139.0,2,10.0,16.0,4.218181818181818,9100.0,22737.0,11562.018181818183,0
8962,2022-02-10 05:00:00,Vogel,Vogel,9,14800,M_160,2642.0,2139.0,2,10.0,16.0,4.283018867924528,9100.0,22737.0,11403.981132075472,0
8963,2022-01-20 12:00:00,Vogel,Vogel,12,30000,M_160,2145.0,2139.0,2,10.0,16.0,4.043478260869565,9100.0,13422.0,11718.739130434782,0
8964,2022-02-06 04:00:00,Vogel,Vogel,8,9673,M_160,2545.0,2139.0,2,10.0,16.0,4.1568627450980395,9100.0,22737.0,11331.588235294117,1
8965,2022-02-06 03:00:00,Vogel,Vogel,11,7527,M_160,2544.0,2139.0,2,10.0,16.0,4.18,9100.0,22737.0,11364.76,1
8966,2022-02-06 02:00:00,Vogel,Vogel,7,6478,M_160,2543.0,2139.0,2,10.0,16.0,4.183673469387755,9100.0,22737.0,11443.081632653062,1
8967,2022-02-04 08:00:00,Vogel,Vogel,19,7908,M_160,2501.0,2139.0,2,10.0,16.0,4.020833333333333,9100.0,22737.0,11546.520833333334,1
8968,2022-02-04 05:00:00,Vogel,Vogel,16,7263,M_160,2498.0,2139.0,2,10.0,16.0,4.042553191489362,9100.0,22737.0,11623.936170212766,1
8969,2022-02-26 05:00:00,Vogel,Vogel,4,6319,M_160,3026.0,2139.0,2,10.0,16.0,4.262295081967213,9100.0,22737.0,11884.098360655738,1
8970,2022-01-20 11:00:00,Vogel,Vogel,6,29400,M_160,2144.0,2139.0,2,10.0,16.0,4.0,9100.0,13422.0,11312.488888888889,0
8971,2022-01-20 10:00:00,Vogel,Vogel,2,28700,M_160,2143.0,2139.0,2,10.0,16.0,4.0,9100.0,13422.0,10901.40909090909,0
8972,2022-02-06 06:00:00,Vogel,Vogel,16,11700,M_160,2547.0,2139.0,2,10.0,16.0,4.230769230769231,9100.0,22737.0,11338.673076923076,1
8973,2022-02-26 06:00:00,Vogel,Vogel,3,7396,M_160,3027.0,2139.0,2,10.0,16.0,4.209677419354839,9100.0,22737.0,11811.709677419354,1
8974,2022-02-28 04:00:00,Vogel,Vogel,10,5925,M_160,3073.0,2139.0,2,10.0,16.0,4.0,9100.0,22737.0,11374.942028985508,0
8975,2022-02-26 07:00:00,Vogel,Vogel,3,7641,M_160,3028.0,2139.0,2,10.0,16.0,4.142857142857143,9100.0,22737.0,11745.507936507936,1
8976,2022-01-20 09:00:00,Vogel,Vogel,2,27900,M_160,2142.0,2139.0,2,10.0,16.0,4.093023255813954,9100.0,13422.0,10487.488372093023,0
8977,2022-03-04 10:00:00,Vogel,Vogel,14,10400,M_160,3175.0,2139.0,2,10.0,16.0,4.0,9100.0,22737.0,11063.725,0
8978,2022-03-04 08:00:00,Vogel,Vogel,12,11000,M_160,3173.0,2139.0,2,10.0,16.0,4.025316455696203,9100.0,22737.0,11072.12658227848,0
8979,2022-03-04 07:00:00,Vogel,Vogel,8,10800,M_160,3172.0,2139.0,2,10.0,16.0,4.0256410256410255,9100.0,22737.0,11073.051282051281,0
8980,2022-03-04 05:00:00,Vogel,Vogel,6,9805,M_160,3170.0,2139.0,2,10.0,16.0,4.0519480519480515,9100.0,22737.0,11076.597402597403,0
8981,2022-03-02 08:00:00,Vogel,Vogel,20,7060,M_160,3125.0,2139.0,2,10.0,16.0,3.9210526315789473,9100.0,22737.0,11093.328947368422,0
8982,2022-03-02 07:00:00,Vogel,Vogel,19,6963,M_160,3124.0,2139.0,2,10.0,16.0,3.96,9100.0,22737.0,11147.106666666667,0
8983,2022-03-02 06:00:00,Vogel,Vogel,17,6760,M_160,3123.0,2139.0,2,10.0,16.0,3.9864864864864864,9100.0,22737.0,11203.648648648648,0
8984,2022-02-28 12:00:00,Vogel,Vogel,17,9500,M_160,3081.0,2139.0,2,10.0,16.0,4.041095890410959,9100.0,22737.0,11264.520547945205,0
8985,2022-02-28 11:00:00,Vogel,Vogel,15,9551,M_160,3080.0,2139.0,2,10.0,16.0,4.069444444444445,9100.0,22737.0,11289.027777777777,0
8986,2022-02-28 09:00:00,Vogel,Vogel,12,9407,M_160,3078.0,2139.0,2,10.0,16.0,4.084507042253521,9100.0,22737.0,11313.507042253521,0
8987,2022-02-28 06:00:00,Vogel,Vogel,18,8981,M_160,3075.0,2139.0,2,10.0,16.0,4.057142857142857,9100.0,22737.0,11340.742857142857,0
8988,2022-02-26 12:00:00,Vogel,Vogel,14,7841,M_160,3033.0,2139.0,2,10.0,16.0,4.0,9100.0,22737.0,11455.088235294117,1
8989,2022-02-26 11:00:00,Vogel,Vogel,11,7870,M_160,3032.0,2139.0,2,10.0,16.0,4.014925373134329,9100.0,22737.0,11509.029850746268,1
8990,2022-02-26 10:00:00,Vogel,Vogel,9,7800,M_160,3031.0,2139.0,2,10.0,16.0,4.045454545454546,9100.0,22737.0,11564.166666666666,1
8991,2022-02-26 09:00:00,Vogel,Vogel,5,7734,M_160,3030.0,2139.0,2,10.0,16.0,4.046153846153846,9100.0,22737.0,11622.076923076924,1
8992,2022-02-26 08:00:00,Vogel,Vogel,5,7734,M_160,3029.0,2139.0,2,10.0,16.0,4.109375,9100.0,22737.0,11682.828125,1
8993,2022-03-06 03:00:00,Vogel,Vogel,18,8657,M_160,3216.0,2139.0,2,10.0,16.0,4.0,9100.0,22737.0,11034.012345679012,1
8994,2022-01-20 08:00:00,Vogel,Vogel,2,27000,M_160,2141.0,2139.0,2,10.0,16.0,4.190476190476191,9100.0,13422.0,10072.904761904761,0
8995,2021-11-20 04:00:00,Vogel,Vogel,12,10500,M_160,673.0,672.0,8,10.0,12.0,4.631578947368421,4189.0,3581.0,8279.368421052632,1
8996,2022-01-20 06:00:00,Vogel,Vogel,2,21800,M_160,2139.0,2139.0,2,10.0,16.0,4.4,9100.0,13422.0,9261.55,0
8997,2021-11-18 04:00:00,Vogel,Vogel,20,8368,M_160,625.0,1.0,9,10.0,11.0,4.235294117647059,4189.0,3581.0,8056.117647058823,0
8998,2021-11-11 05:00:00,Vogel,Vogel,10,6534,M_160,458.0,1.0,9,8.0,11.0,3.875,4189.0,3581.0,8036.625,0
8999,2021-11-09 09:00:00,Vogel,Vogel,17,7241,M_160,414.0,1.0,9,8.0,11.0,3.6666666666666665,4189.0,3581.0,8136.8,0
9000,2021-11-09 06:00:00,Vogel,Vogel,12,6919,M_160,411.0,1.0,9,8.0,11.0,3.5714285714285716,4189.0,3581.0,8200.785714285714,0
9001,2021-11-05 10:00:00,Vogel,Vogel,17,10500,M_160,319.0,1.0,9,8.0,11.0,3.4615384615384617,4189.0,1524.0,8299.384615384615,0
9002,2021-11-05 08:00:00,Vogel,Vogel,11,10200,M_160,317.0,1.0,9,8.0,11.0,3.25,4189.0,1524.0,8116.0,0
9003,2021-11-05 06:00:00,Vogel,Vogel,11,9856,M_160,315.0,1.0,9,8.0,11.0,3.9,4189.0,1524.0,7719.2,0
9004,2021-11-05 04:00:00,Vogel,Vogel,10,5667,M_160,313.0,1.0,9,8.0,11.0,4.222222222222222,1814.0,1524.0,7481.777777777777,0
9005,2021-10-27 02:00:00,Vogel,Vogel,17,6971,M_160,95.0,1.0,9,8.0,11.0,3.875,1814.0,1524.0,7708.625,0
9006,2021-10-23 09:00:00,Vogel,Vogel,17,8495,M_160,6.0,1.0,9,8.0,11.0,4.428571428571429,1814.0,-0.0,7814.0,1
9007,2021-10-23 08:00:00,Vogel,Vogel,16,8412,M_160,5.0,1.0,9,8.0,11.0,5.0,1814.0,-0.0,7700.5,1
9008,2021-10-23 07:00:00,Vogel,Vogel,11,8349,M_160,4.0,1.0,9,8.0,11.0,5.0,1814.0,-0.0,7558.2,1
9009,2021-10-23 06:00:00,Vogel,Vogel,13,8284,M_160,3.0,1.0,9,8.0,11.0,5.75,1814.0,-0.0,7360.5,1
9010,2021-10-23 05:00:00,Vogel,Vogel,17,8096,M_160,2.0,1.0,9,8.0,11.0,6.333333333333333,1814.0,-0.0,7052.666666666667,1
9011,2021-10-23 04:00:00,Vogel,Vogel,9,7438,M_160,1.0,1.0,9,0.0,11.0,5.5,1814.0,-0.0,6531.0,1
9012,2021-10-23 03:00:00,Vogel,Vogel,20,5624,M_160,0.0,0.0,20,0.0,-0.0,0.0,0.0,-0.0,5624.0,1
9013,2022-01-20 07:00:00,Vogel,Vogel,2,25600,M_160,2140.0,2139.0,2,10.0,16.0,4.2926829268292686,9100.0,13422.0,9660.048780487805,0
9014,2021-11-20 03:00:00,Vogel,Vogel,8,9854,M_160,672.0,672.0,8,10.0,12.0,4.666666666666667,4189.0,3581.0,8156.0,1
9015,2021-11-20 05:00:00,Vogel,Vogel,18,10800,M_160,674.0,672.0,8,10.0,12.0,4.7,4189.0,3581.0,8405.4,1
9016,2021-11-05 07:00:00,Vogel,Vogel,11,10000,M_160,316.0,1.0,9,8.0,11.0,3.5454545454545454,4189.0,1524.0,7926.545454545455,0
9017,2021-11-27 06:00:00,Vogel,Vogel,3,12200,M_160,843.0,843.0,3,10.0,12.0,4.954545454545454,4765.0,3581.0,8533.772727272728,1
9018,2022-01-20 05:00:00,Vogel,Vogel,3,12700,M_160,2138.0,843.0,3,10.0,16.0,4.487179487179487,5004.0,13422.0,8940.051282051281,0
9019,2021-11-24 02:00:00,Vogel,Vogel,12,7435,M_160,767.0,672.0,8,10.0,12.0,4.761904761904762,4189.0,3581.0,8359.190476190477,0
9020,2022-01-18 10:00:00,Vogel,Vogel,19,7613,M_160,2095.0,843.0,3,10.0,12.0,4.297297297297297,4904.0,13422.0,8872.054054054053,0
9021,2022-01-18 09:00:00,Vogel,Vogel,17,7514,M_160,2094.0,843.0,3,10.0,12.0,4.361111111111111,4904.0,13422.0,8907.027777777777,0
9022,2022-01-18 07:00:00,Vogel,Vogel,12,7333,M_160,2092.0,843.0,3,10.0,12.0,4.3428571428571425,4904.0,13422.0,8946.828571428572,0
9023,2022-01-18 06:00:00,Vogel,Vogel,8,6984,M_160,2091.0,843.0,3,10.0,12.0,4.352941176470588,4904.0,13422.0,8994.29411764706,0
9024,2022-01-18 05:00:00,Vogel,Vogel,13,6182,M_160,2090.0,843.0,3,10.0,12.0,4.333333333333333,4904.0,13422.0,9055.212121212122,0
9025,2022-01-16 05:00:00,Vogel,Vogel,19,5795,M_160,2042.0,843.0,3,10.0,12.0,4.28125,4904.0,13422.0,9145.0,1
9026,2022-01-13 09:00:00,Vogel,Vogel,15,9434,M_160,1974.0,843.0,3,10.0,12.0,4.290322580645161,4904.0,13422.0,9253.064516129032,0
9027,2022-01-18 11:00:00,Vogel,Vogel,19,7696,M_160,2096.0,843.0,3,10.0,12.0,4.184210526315789,4904.0,13422.0,8841.105263157895,0
9028,2022-01-03 06:00:00,Vogel,Vogel,20,4436,M_160,1731.0,843.0,3,10.0,12.0,4.413793103448276,4765.0,13422.0,9243.827586206897,1
9029,2022-01-03 05:00:00,Vogel,Vogel,19,4314,M_160,1730.0,843.0,3,10.0,12.0,4.535714285714286,4765.0,13422.0,9415.535714285714,1
9030,2022-01-03 04:00:00,Vogel,Vogel,20,3978,M_160,1729.0,843.0,3,10.0,12.0,4.666666666666667,4765.0,13422.0,9604.481481481482,1
9031,2021-11-27 12:00:00,Vogel,Vogel,12,17400,M_160,849.0,843.0,3,10.0,12.0,4.538461538461538,4765.0,3581.0,9820.884615384615,1
9032,2021-11-27 10:00:00,Vogel,Vogel,4,17000,M_160,847.0,843.0,3,10.0,12.0,4.4,4765.0,3581.0,9517.72,1
9033,2021-11-27 09:00:00,Vogel,Vogel,3,16800,M_160,846.0,843.0,3,10.0,12.0,4.541666666666667,4765.0,3581.0,9205.958333333334,1
9034,2021-11-27 08:00:00,Vogel,Vogel,3,16400,M_160,845.0,843.0,3,10.0,12.0,4.739130434782608,4765.0,3581.0,8875.782608695652,1
9035,2022-01-13 08:00:00,Vogel,Vogel,15,9340,M_160,1973.0,843.0,3,10.0,12.0,4.433333333333334,4904.0,13422.0,9247.033333333333,0
9036,2022-01-22 14:00:00,Everton,Everton,4,64800,M_161,2182.0,1702.0,2,10.0,15.0,3.7,45900.0,51100.0,55240.0,1
9037,2022-01-22 15:00:00,Everton,Everton,10,73100,M_161,2183.0,1702.0,2,10.0,15.0,3.8095238095238093,45900.0,51100.0,56090.47619047619,1
9038,2022-01-22 16:00:00,Everton,Everton,12,75700,M_161,2184.0,1702.0,2,10.0,15.0,3.727272727272727,45900.0,51100.0,56981.818181818184,1
9039,2022-02-08 22:00:00,Everton,Everton,5,59700,M_161,2598.0,1702.0,2,10.0,15.0,3.869565217391304,45900.0,51100.0,57100.0,0
9040,2022-02-08 23:00:00,Everton,Everton,12,62200,M_161,2599.0,1702.0,2,10.0,15.0,4.0,45900.0,51100.0,57312.5,0
9041,2022-02-12 16:00:00,Everton,Everton,12,39900,M_161,2688.0,1702.0,2,10.0,15.0,3.84,45900.0,51100.0,56616.0,1
9042,2022-02-12 17:00:00,Everton,Everton,18,45900,M_161,2689.0,1702.0,2,10.0,15.0,3.923076923076923,45900.0,51100.0,56203.846153846156,1
9043,2022-02-26 19:00:00,Everton,Everton,2,97000,M_161,3027.0,1702.0,2,10.0,15.0,3.933333333333333,45900.0,51100.0,57320.0,1
9044,2022-02-26 17:00:00,Everton,Everton,13,54200,M_161,3025.0,1702.0,2,10.0,15.0,3.8214285714285716,45900.0,51100.0,55475.0,1
9045,2022-02-26 18:00:00,Everton,Everton,5,69300,M_161,3026.0,1702.0,2,10.0,15.0,3.9655172413793105,45900.0,51100.0,55951.724137931036,1
9046,2022-02-26 20:00:00,Everton,Everton,4,108000,M_161,3028.0,1702.0,2,10.0,15.0,3.870967741935484,45900.0,51100.0,58954.83870967742,1
9047,2022-02-26 21:00:00,Everton,Everton,11,114000,M_161,3029.0,1702.0,2,10.0,15.0,3.96875,45900.0,51100.0,60675.0,1
9048,2022-03-07 20:00:00,Everton,Everton,3,50000,M_161,3244.0,1702.0,2,10.0,15.0,4.090909090909091,45900.0,64000.0,60351.51515151515,0
9049,2022-03-08 01:00:00,Everton,Everton,19,92200,M_161,3249.0,1702.0,2,16.0,15.0,4.4411764705882355,45900.0,64000.0,61288.23529411765,0
9050,2022-01-16 16:00:00,Everton,Everton,17,89200,M_161,2040.0,1702.0,2,10.0,15.0,3.210526315789474,45900.0,51100.0,54736.84210526316,1
9051,2022-02-19 17:00:00,Everton,Everton,14,37800,M_161,2857.0,1702.0,2,10.0,15.0,3.925925925925926,45900.0,51100.0,55522.22222222222,1
9052,2022-01-16 15:00:00,Everton,Everton,16,90900,M_161,2039.0,1702.0,2,10.0,15.0,3.3333333333333335,45900.0,51100.0,52822.22222222222,1
9053,2021-12-16 20:00:00,Everton,Everton,8,48500,M_161,1300.0,0.0,4,6.0,5.0,2.5,45900.0,51100.0,51387.5,0
9054,2022-01-15 17:00:00,Everton,Everton,9,49200,M_161,2017.0,1702.0,2,10.0,15.0,3.3125,45900.0,51100.0,50400.0,1
9055,2022-01-15 18:00:00,Everton,Everton,13,53500,M_161,2018.0,1702.0,2,10.0,15.0,3.3529411764705883,45900.0,51100.0,50582.35294117647,1
9056,2021-10-23 16:00:00,Everton,Everton,4,42000,M_161,0.0,0.0,4,0.0,-0.0,0.0,0.0,-0.0,42000.0,1
9057,2021-10-23 17:00:00,Everton,Everton,10,46300,M_161,1.0,0.0,4,6.0,-0.0,3.0,4300.0,-0.0,44150.0,1
9058,2021-11-01 20:00:00,Everton,Everton,11,25500,M_161,220.0,0.0,4,6.0,-0.0,2.3333333333333335,4300.0,20800.0,37933.333333333336,0
9059,2021-11-01 22:00:00,Everton,Everton,13,35900,M_161,222.0,0.0,4,6.0,-0.0,1.8,6000.0,20800.0,36240.0,0
9060,2021-12-01 21:00:00,Everton,Everton,8,81800,M_161,941.0,0.0,4,6.0,5.0,2.3333333333333335,45900.0,20800.0,43833.333333333336,0
9061,2021-12-01 22:00:00,Everton,Everton,5,99600,M_161,942.0,0.0,4,6.0,5.0,2.4285714285714284,45900.0,20800.0,51800.0,0
9062,2021-11-01 21:00:00,Everton,Everton,12,31500,M_161,221.0,0.0,4,6.0,-0.0,2.0,6000.0,20800.0,36325.0,0
9063,2021-12-16 22:00:00,Everton,Everton,7,69700,M_161,1302.0,0.0,4,6.0,5.0,2.3333333333333335,45900.0,51100.0,53422.22222222222,0
9064,2021-12-16 23:00:00,Everton,Everton,7,72200,M_161,1303.0,0.0,4,6.0,5.0,2.1,45900.0,51100.0,55300.0,0
